Rk,Player,Year,Class,School,G,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD
8626,Freddie Barnes,2008,JR,Bowling Green State,9,1,16,16,0
8627,Sal Battles,2008,FR,Kent State,3,1,10,10,0
8628,Shawn Bayes,2008,SR,Kent State,12,31,668,21.5,0
8629,Bryce Beall,2008,FR,Houston,12,1,9,9,0
8630,Philip Beck,2008,SR,Louisiana Tech,12,12,295,24.6,0
8631,Arrelious Benn,2008,SO,Illinois,12,20,398,19.9,0
8632,Dwight Bentley,2008,FR,Louisiana,11,1,7,7,0
8633,Jahvid Best,2008,SO,California,11,13,378,29.1,0
8634,E.J. Biggers,2008,SR,Western Michigan,12,1,2,2,0
8635,Devin Bishop,2008,JR,California,5,1,15,15,0
8636,Will Blackwell,2008,FR,Louisiana State,2,2,11,5.5,0
8637,Jeff Blanchard,2008,SO,Florida Atlantic,11,17,331,19.5,0
8638,Dontavia Bogan,2008,SO,South Florida,12,27,699,25.9,0
8639,Brandon Bolden,2008,FR,Ole Miss,12,7,108,15.4,0
8640,Omar Bolden,2008,SO,Arizona State,12,4,79,19.8,0
8641,Wade Bonner,2008,FR,Mississippi State,7,6,106,17.7,0
8642,Marell Booker,2008,JR,Western Kentucky,11,2,32,16,0
8643,Nick Booth,2008,JR,Arizona,6,7,119,17,0
8644,Bo Bowling,2008,JR,Oklahoma State,9,2,33,16.5,0
8645,Dezmon Briscoe,2008,SO,Kansas,12,7,195,27.9,0
8646,Edward Britton,2008,JR,Texas Tech,12,3,49,16.3,0
8647,Andy Brodell,2008,JR,Iowa,12,1,21,21,0
8648,Jereme Brooks,2008,SO,Utah,10,3,42,14,0
8649,Russell Brorsen,2008,SR,Kansas,11,1,5,5,0
8650,Nate Brown Jr.,2008,FR,Louisiana-Monroe,12,2,45,22.5,0
8651,Chykie Brown,2008,SO,Texas,10,1,29,29,0
8652,Davon Brown,2008,SO,San Diego State,4,6,104,17.3,0
8653,Deandre Brown,2008,FR,Southern Mississippi,11,2,27,13.5,0
8654,Deaundre Brown,2008,FR,Tulsa,10,2,51,25.5,0
8655,Meco Brown,2008,FR,Northern Illinois,12,23,492,21.4,0
8656,Ramarcus Brown,2008,SR,Georgia,11,23,541,23.5,0
8657,Weldon Brown,2008,SR,Louisiana Tech,12,1,24,24,0
8658,Jeremy Bruce,2008,JR,Akron,11,7,79,11.3,0
8659,Dez Bryant,2008,SO,Oklahoma State,12,4,100,25,0
8660,Joe Burnett,2008,SR,UCF,12,26,745,28.7,2
8661,Brandon Carlisle,2008,JR,UAB,10,3,47,15.7,0
8662,Tyron Carrier,2008,FR,Houston,12,24,539,22.5,1
8663,Jalil Carter,2008,SO,Akron,10,3,55,18.3,0
8664,Tate Casey,2008,SR,Florida,4,1,4,4,0
8665,Brent Casteel,2008,SR,Utah,12,1,34,34,0
8666,O'Neill Chambers,2008,FR,Brigham Young,12,33,765,23.2,0
8667,Tripp Chandler,2008,SR,Georgia,7,1,6,6,0
8668,Shaun Chapas,2008,SO,Georgia,9,1,10,10,0
8669,Taylor Charbonnet,2008,FR,Texas Tech,9,1,21,21,0
8670,Jason Chery,2008,SR,Louisiana,12,44,953,21.7,1
8671,Ryan Christian,2008,JR,Texas Christian,12,6,134,22.3,0
8672,Patrick Chung,2008,SR,Oregon,12,12,307,25.6,0
8673,Asher Clark,2008,FR,Air Force,9,4,61,15.3,0
8674,Jeff Clark,2008,SR,San Jose State,8,1,4,4,0
8675,Austin Collie,2008,JR,Brigham Young,12,14,419,29.9,0
8676,Conredge Collins,2008,SR,Pittsburgh,10,2,20,10,0
8677,Omar Conteh,2008,SR,Northwestern,9,2,47,23.5,0
8678,Jason Cook,2008,SR,Ole Miss,6,2,14,7,0
8679,Quinterrance Cooper,2008,SO,Western Kentucky,10,10,212,21.2,0
8680,Quan Cosby,2008,SR,Texas,12,16,339,21.2,0
8681,Perrish Cox,2008,JR,Oklahoma State,12,28,842,30.1,2
8682,Michael Crabtree,2008,SO,Texas Tech,12,1,50,50,0
8683,Jocques Crawford,2008,JR,Kansas,10,7,126,18,0
8684,London Crawford,2008,JR,Arkansas,12,2,31,15.5,0
8685,Andre Crenshaw,2008,JR,Oregon,8,6,162,27,0
8686,Ricky Crider,2008,SO,Northern Illinois,9,10,280,28,0
8687,Reed Cunningham,2008,JR,Northern Illinois,10,1,9,9,0
8688,Andrew Dailey,2008,SO,Penn State,5,1,0,0,0
8689,Vontae Davis,2008,JR,Illinois,12,5,99,19.8,0
8690,Jeff Demps,2008,FR,Florida,11,1,39,39,0
8691,Noel Devine,2008,SO,West Virginia,12,2,47,23.5,0
8692,David Douglas,2008,FR,Arizona,4,1,10,10,0
8693,Chris Drager,2008,FR,Virginia Tech,7,2,6,3,0
8694,Cordera Eason,2008,JR,Ole Miss,12,1,21,21,0
8695,Joe Easter,2008,FR,Nevada,8,1,11,11,0
8696,Jeremy Ebert,2008,FR,Northwestern,8,4,79,19.8,0
8697,Diivory Edgecomb,2008,SR,Florida Atlantic,12,26,546,21,0
8698,Patrick Edwards,2008,FR,Houston,8,25,506,20.2,0
8699,Terrell Edwards,2008,FR,Marshall,7,3,67,22.3,0
8700,Anthony Elzy,2008,SO,North Carolina,7,1,11,11,0
8701,Bradie Ewing,2008,FR,Wisconsin,3,1,4,4,0
8702,Mario Fannin,2008,SO,Auburn,11,11,248,22.5,0
8703,Aaron Fenton,2008,SO,Arkansas,4,2,21,10.5,0
8704,Daryl Fields,2008,SR,Utah State,10,1,8,8,0
8705,Justin Fields,2008,SO,Georgia,1,1,14,14,0
8706,Willie Floyd,2008,SO,Florida Atlantic,4,7,145,20.7,0
8707,Elton Ford,2008,FR,Arkansas,8,6,127,21.2,0
8708,Jacoby Ford,2008,JR,Clemson,12,17,313,18.4,0
8709,Frantrell Forrest,2008,SO,UAB,10,35,746,21.3,1
8710,Brandon Fragger,2008,JR,Nevada,4,9,160,17.8,0
8711,Coye Francies,2008,SR,San Jose State,12,6,148,24.7,0
8712,C.J. Gable,2008,SO,USC,12,6,178,29.7,1
8713,Anthony Gaitor,2008,SO,Florida International,12,1,17,17,0
8714,Phil Garner,2008,JR,Kent State,9,2,17,8.5,0
8715,Chris Garrett,2008,JR,Ohio,11,23,618,26.9,1
8716,Jeff Gettys,2008,SO,Missouri,4,1,1,1,0
8717,Curenski Gilleylen,2008,FR,Nebraska,3,2,48,24,0
8718,David Gilreath,2008,SO,Wisconsin,12,39,767,19.7,0
8719,Marcell Gipson,2008,SO,Wyoming,12,6,138,23,0
8720,Jon Gissinger,2008,JR,Missouri,4,3,26,8.7,0
8721,Mario Goins,2008,SO,Wisconsin,9,2,35,17.5,0
8722,Frank Goodin,2008,SO,Louisiana-Monroe,11,1,23,23,0
8723,Adam Goodman,2008,JR,USC,5,1,13,13,0
8724,Michael Grandberry,2008,SR,Memphis,10,29,545,18.8,0
8725,Terry Grant,2008,SO,Alabama,10,3,52,17.3,0
8726,Cyrus Gray,2008,FR,Texas A&M,12,49,1169,23.9,1
8727,D.A. Griffin,2008,JR,Memphis,12,12,276,23,0
8728,Mark Hafner,2008,SR,Houston,12,1,11,11,0
8729,Darian Hagan,2008,SO,California,12,3,68,22.7,0
8730,Kyle Halderman,2008,SO,Air Force,11,2,29,14.5,0
8731,Dewey Hale,2008,SO,Idaho,6,12,248,20.7,0
8732,James Hamilton,2008,FR,North Texas,7,6,110,18.3,0
8733,Jewel Hampton,2008,FR,Iowa,11,22,506,23,0
8734,Donte Harden,2008,FR,Ohio,7,10,236,23.6,1
8735,Greg Hardy,2008,JR,Arkansas State,9,4,29,7.3,0
8736,D.J. Harper,2008,SO,Boise State,11,1,21,21,0
8737,Dwayne Harris,2008,SO,East Carolina,10,19,446,23.5,0
8738,Shariff Harris,2008,FR,Pittsburgh,4,1,11,11,0
8739,Brandon Harrison,2008,SR,Michigan,12,6,111,18.5,0
8740,Josh Harrison,2008,FR,San Jose State,8,1,3,3,0
8741,Andy Hartmann,2008,JR,Ole Miss,2,1,8,8,0
8742,Tyrell Hayden,2008,JR,Western Kentucky,11,5,78,15.6,0
8743,T-Bob Hebert,2008,FR,Louisiana State,2,1,13,13,0
8744,Keronna Henderson,2008,SR,North Texas,5,1,0,0,0
8745,Marcus Herford,2008,SR,Kansas,11,28,430,15.4,0
8746,Dan Herron,2008,FR,Ohio State,9,4,73,18.3,0
8747,Jerek Hewett,2008,SR,East Carolina,5,1,6,6,0
8748,Cedric Hill,2008,SR,South Florida,10,4,40,10,0
8749,Cris Hill,2008,FR,Virginia Tech,7,1,11,11,0
8750,Pierre Hill,2008,FR,Louisiana,8,1,1,1,0
8751,Royce Hill,2008,FR,North Texas,10,17,436,25.6,0
8752,T.Y. Hilton,2008,FR,Florida International,12,36,841,23.4,1
8753,Stephen Hodge,2008,SR,Texas Christian,12,4,96,24,0
8754,Brandon Hogan,2008,SO,West Virginia,12,1,21,21,0
8755,Trindon Holliday,2008,JR,Louisiana State,11,27,609,22.6,0
8756,Jay Hollingsworth,2008,FR,Duke,12,6,94,15.7,0
8757,Mike Holmes,2008,SO,Syracuse,12,41,941,23,1
8758,Paul Homer,2008,JR,Washington,8,1,10,10,0
8759,Michael Hoomanawanui,2008,JR,Illinois,11,1,18,18,0
8760,Geoffery Howard,2008,SR,Nevada-Las Vegas,12,3,53,17.7,0
8761,Ryan Howard,2008,SR,Syracuse,9,2,55,27.5,0
8762,Kendall Hunter,2008,SO,Oklahoma State,12,1,13,13,0
8763,Juaquin Iglesias,2008,SR,Oklahoma,12,14,330,23.6,0
8764,Mark Ingram,2008,FR,Alabama,12,1,26,26,0
8765,Chris Ivory,2008,JR,Washington State,5,10,267,26.7,0
8766,Alfonso Jackson,2008,SR,Washington State,8,1,24,24,0
8767,Cory Jackson,2008,JR,Maryland,9,1,9,9,0
8768,Jimmy Jackson,2008,SR,Missouri,12,3,38,12.7,0
8769,Patrick Jackson,2008,SR,Louisiana Tech,12,1,24,24,0
8770,Tony Jackson,2008,SO,Duke,11,1,15,15,0
8771,Brandon James,2008,JR,Florida,12,24,566,23.6,0
8772,Corey James,2008,FR,Navy,6,9,179,19.9,0
8773,A.J. Jenkins,2008,FR,Illinois,12,22,490,22.3,1
8774,Aaron Johns,2008,SR,UAB,6,3,38,12.7,0
8775,Andrew Johnson,2008,SR,Akron,10,5,96,19.2,0
8776,Beau Johnson,2008,JR,Oklahoma State,10,3,31,10.3,0
8777,Chris Johnson,2008,SR,Wyoming,7,1,10,10,0
8778,Damaris Johnson,2008,FR,Tulsa,12,49,1273,26,1
8779,Darius Johnson,2008,FR,Indiana,7,4,36,9,0
8780,Dennis Johnson,2008,FR,Arkansas,12,41,905,22.1,1
8781,Ian Johnson,2008,SR,Boise State,12,3,74,24.7,0
8782,Jeremiah Johnson,2008,SR,Oregon,12,1,1,1,0
8783,Kierrie Johnson,2008,SO,Houston,11,5,109,21.8,0
8784,Manuel Johnson,2008,SR,Oklahoma,11,1,24,24,0
8785,Michael Johnson,2008,FR,Nevada-Las Vegas,12,37,853,23.1,0
8786,Quinn Johnson,2008,SR,Louisiana State,8,2,14,7,0
8787,Ronald Johnson,2008,SO,USC,11,13,367,28.2,0
8788,Taurus Johnson,2008,SR,South Florida,10,12,232,19.3,0
8789,Tripper Johnson,2008,JR,Washington,12,7,101,14.4,0
8790,Derrell Johnson-Koulianos,2008,SO,Iowa,12,8,165,20.6,0
8791,Andre Jones,2008,JR,Akron,11,6,128,21.3,0
8792,Chad Jones,2008,SO,Louisiana State,11,2,25,12.5,0
8793,Greg Jones,2008,SO,Navy,4,11,189,17.2,0
8794,Julio Jones,2008,FR,Alabama,12,1,21,21,0
8795,Kevin Jones,2008,SR,Arkansas State,11,14,311,22.2,0
8796,Schneider Julien,2008,SR,Western Michigan,11,2,61,30.5,0
8797,Tyrone Justin,2008,FR,Washington State,6,3,45,15,0
8798,Aaron Kelly,2008,SR,Clemson,12,2,20,10,0
8799,Nate Kimbrough,2008,SR,Arizona State,6,4,55,13.8,0
8800,Arthur King Jr.,2008,JR,Nevada,7,1,23,23,0
8801,Sam Kirkland,2008,FR,Kent State,8,6,117,19.5,0
8802,Bubba Kirksey,2008,JR,Southern Mississippi,2,1,13,13,0
8803,Levi Koskan,2008,FR,Utah State,6,1,3,3,0
8804,Jacob Lacey,2008,SR,Oklahoma State,12,2,23,11.5,0
8805,Brandon Lafell,2008,JR,Louisiana State,12,1,10,10,0
8806,Malcolm Lane,2008,JR,Hawaii,12,19,528,27.8,0
8807,Ellis Lankster,2008,SR,West Virginia,12,7,175,25,0
8808,T.J. Lee,2008,SR,East Carolina,5,3,52,17.3,0
8809,Brad Lester,2008,SR,Auburn,10,1,16,16,0
8810,Detron Lewis,2008,SO,Texas Tech,12,4,99,24.8,0
8811,Kenny Lewis,2008,JR,Virginia Tech,6,11,222,20.2,0
8812,Kenny Lewis,2008,SR,Bowling Green State,12,23,561,24.4,0
8813,Dustin Lineback,2008,SO,East Carolina,10,2,25,12.5,0
8814,Greg Little,2008,SO,North Carolina,12,2,48,24,0
8815,Phillip Livas,2008,SO,Louisiana Tech,12,31,729,23.5,0
8816,Rodney Lovett,2008,SO,Louisiana-Monroe,9,3,42,14,0
8817,Jordan Mabin,2008,FR,Northwestern,12,3,55,18.3,0
8818,Jeremy Maclin,2008,SO,Missouri,12,34,855,25.1,1
8819,Curtis Marsh,2008,SO,Utah State,12,7,107,15.3,0
8820,Darius Marshall,2008,SO,Marshall,12,30,790,26.3,0
8821,Jabari Marshall,2008,SR,Duke,12,31,744,24,0
8822,Doug Martin,2008,FR,Boise State,10,10,212,21.2,0
8823,Keshawn Martin,2008,FR,Michigan State,9,2,50,25,0
8824,Jeron Mastrud,2008,JR,Kansas State,12,2,13,6.5,0
8825,Casey Matthews,2008,SO,Oregon,11,1,0,0,0
8826,Davion Mauldin,2008,JR,San Diego State,8,26,588,22.6,1
8827,Brice McCain,2008,SR,Utah,12,1,23,23,0
8828,Travis McCall,2008,SR,Alabama,8,1,9,9,0
8829,James McCluskey,2008,SO,Boston College,7,2,13,6.5,0
8830,LeSean McCoy,2008,SO,Pittsburgh,12,1,16,16,0
8831,Mike McCoy,2008,JR,Alabama,9,5,60,12,0
8832,Demetrius McCray,2008,JR,Indiana,11,17,387,22.8,0
8833,Chris McGaha,2008,JR,Arizona State,12,1,32,32,0
8834,Sam McGuffie,2008,FR,Michigan,10,7,148,21.1,0
8835,Gabe McKenzie,2008,JR,Auburn,10,1,6,6,0
8836,Randy McKinnon,2008,SO,Syracuse,4,2,43,21.5,0
8837,Jahbari McLennan,2008,JR,Arkansas State,11,4,76,19,0
8838,Sherrick McManis,2008,JR,Northwestern,12,3,57,19,0
8839,Emmett Merchant,2008,SO,Navy,11,4,87,21.8,0
8840,Shelton Miles,2008,FR,Idaho,9,3,39,13,0
8841,Dashan Miller,2008,JR,Akron,12,13,316,24.3,0
8842,Chase Minnifield,2008,FR,Virginia,12,21,490,23.3,0
8843,Jim Mitchell,2008,JR,UAB,9,3,39,13,0
8844,Mike Mohamed,2008,SO,California,12,2,10,5,0
8845,Devin Moore,2008,SR,Wyoming,12,31,667,21.5,0
8846,Davon Morgan,2008,SO,Virginia Tech,5,4,78,19.5,0
8847,Ed Morgan,2008,SR,Southern Mississippi,7,4,89,22.3,0
8848,Stanley Morrison,2008,FR,Utah State,12,1,18,18,0
8849,Joe Mortensen,2008,SR,Kansas,12,1,9,9,0
8850,Jamal Mosley,2008,FR,Oklahoma State,5,2,20,10,0
8851,Micah Mosley,2008,SO,North Texas,5,2,23,11.5,0
8852,Ryan Mouton,2008,SR,Hawaii,12,24,514,21.4,1
8853,Deon Murphy,2008,JR,Kansas State,12,11,289,26.3,0
8854,Jerome Murphy,2008,JR,South Florida,12,1,38,38,0
8855,Kejon Murphy,2008,JR,Utah State,12,17,412,24.2,0
8856,Demarco Murray,2008,SO,Oklahoma,12,27,744,27.6,0
8857,Hakeem Nicks,2008,JR,North Carolina,12,7,134,19.1,0
8858,Rory Nicol,2008,SR,Ohio State,4,1,10,10,0
8859,Paki O'Meara,2008,SO,Iowa,8,2,31,15.5,0
8860,Martavious Odoms,2008,FR,Michigan,11,20,461,23.1,0
8861,Geno Odong,2008,SO,Utah State,3,3,54,18,0
8862,Kevin Ogletree,2008,JR,Virginia,12,15,274,18.3,0
8863,Danny Oquendo,2008,SR,Maryland,11,1,1,1,0
8864,Freddie Parham,2008,JR,Southern Mississippi,12,24,548,22.8,0
8865,Matt Parkhurst,2008,SR,Marshall,6,2,34,17,0
8866,Corey Partridge,2008,SR,Bowling Green State,12,1,10,10,0
8867,Niles Paul,2008,SO,Nebraska,12,38,911,24,1
8868,Chance Payne,2008,SR,Louisiana-Monroe,12,2,19,9.5,0
8869,Cedric Peerman,2008,SR,Virginia,11,5,108,21.6,0
8870,Austin Pettis,2008,SO,Boise State,12,1,0,0,0
8871,Tommy Phelps,2008,SR,Memphis,9,1,6,6,0
8872,Alonzo Phillips,2008,SR,Florida International,11,4,64,16,0
8873,Philip Pierre-Louis,2008,FR,Auburn,1,1,18,18,0
8874,Josh Pleasant,2008,FR,Kent State,10,1,19,19,0
8875,Jordan Polk,2008,FR,Washington,11,32,595,18.6,0
8876,Julian Posey,2008,SO,Ohio,5,2,48,24,0
8877,Chaz Powell,2008,SO,Penn State,9,6,201,33.5,0
8878,Taylor Price,2008,JR,Ohio,11,2,22,11,0
8879,Tyrone Pronty,2008,JR,Bowling Green State,12,7,139,19.9,0
8880,Aubrey Quarles,2008,JR,Kansas State,12,26,547,21,0
8881,Glover Quin,2008,SR,New Mexico,12,10,323,32.3,0
8882,Chris Rainey,2008,SO,Florida,12,1,6,6,0
8883,Julian Reams,2008,SR,Florida International,11,13,274,21.1,0
8884,David Reed,2008,JR,Utah,12,23,588,25.6,0
8885,Reggie Rembert,2008,SO,Air Force,12,31,585,18.9,0
8886,Bill Rentmeester,2008,SR,Wisconsin,10,4,51,12.8,0
8887,Anthony Reyes,2008,SR,Arizona State,9,2,9,4.5,0
8888,Quinton Richardson,2008,FR,Washington,12,18,352,19.6,0
8889,Sandy Riley,2008,JR,Texas Tech,8,1,0,0,0
8890,Javon Ringer,2008,SR,Michigan State,12,11,224,20.4,0
8891,Dyrell Roberts,2008,FR,Virginia Tech,12,19,466,24.5,0
8892,Roy Roberts,2008,SR,Tulsa,12,2,35,17.5,0
8893,Brandon Robinson,2008,SR,Boston College,12,1,13,13,0
8894,Delmon Robinson,2008,FR,Mississippi State,9,8,134,16.8,0
8895,Tielor Robinson,2008,SR,Duke,12,1,5,5,0
8896,Brian Robiskie,2008,SR,Ohio State,12,1,11,11,0
8897,Mark Rodgers,2008,FR,West Virginia,11,22,464,21.1,0
8898,Marquis Rolle,2008,SO,Florida International,4,3,58,19.3,0
8899,Bobby Rome,2008,JR,North Carolina,7,6,84,14,0
8900,Josh Rooks,2008,SO,Northwestern,7,2,11,5.5,0
8901,Devin Ross,2008,JR,Arizona,12,1,16,16,0
8902,Josh Rouse,2008,JR,Michigan State,5,2,27,13.5,0
8903,Jordy Rowland,2008,SR,Texas Tech,11,1,0,0,0
8904,Caleb Rubin,2008,SR,Louisiana,2,1,13,13,0
8905,Brandon Rutley,2008,FR,San Jose State,12,28,748,26.7,0
8906,Brandon Saine,2008,SO,Ohio State,10,8,141,17.6,0
8907,Richard Samuel,2008,FR,Georgia,11,19,401,21.1,0
8908,Dwayne Sanders,2008,JR,Nevada,5,5,126,25.2,0
8909,Jock Sanders,2008,SO,West Virginia,12,6,130,21.7,0
8910,Christian Scott,2008,FR,Texas,7,1,21,21,0
8911,Wynel Seldon,2008,SR,Wyoming,12,6,112,18.7,0
8912,Michael Shaw,2008,FR,Michigan,9,2,11,5.5,0
8913,Kelvin Sheppard,2008,SO,Louisiana State,10,4,47,11.8,0
8914,Jordan Shipley,2008,JR,Texas,12,11,312,28.4,1
8915,John Shorter,2008,FR,North Texas,10,23,388,16.9,0
8916,Stephen Simmons,2008,SO,Northwestern,8,18,401,22.3,0
8917,Terrell Skinner,2008,JR,Maryland,10,1,15,15,0
8918,Rashaud Slaughter,2008,JR,UAB,12,11,217,19.7,0
8919,Tracy Slocum,2008,SO,California,7,2,8,4,0
8920,Chubb Small,2008,SR,Marshall,12,17,269,15.8,0
8921,Derrick Smith,2008,SR,Louisiana,4,5,87,17.4,0
8922,Jeff Smith,2008,JR,Boston College,10,25,502,20.1,0
8923,Kyle Smith,2008,SR,Michigan State,2,2,12,6,0
8924,Spencer Smith,2008,SO,Hawaii,8,1,4,4,0
8925,Torrey Smith,2008,FR,Maryland,12,41,990,24.1,0
8926,Zach Smith,2008,SO,Mississippi State,9,1,16,16,0
8927,Frankie Solomon,2008,JR,New Mexico,12,22,479,21.8,0
8928,Emmanuel Spann,2008,SR,Marshall,9,3,34,11.3,0
8929,Amari Spievey,2008,SO,Iowa,12,1,7,7,0
8930,C.J. Spiller,2008,JR,Clemson,11,15,419,27.9,1
8931,Culmer St. Jean,2008,SO,Wisconsin,7,1,1,1,0
8932,Chantz Staden,2008,JR,Washington State,11,43,970,22.6,0
8933,Arnil Stallworth,2008,JR,Mississippi State,9,4,60,15,0
8934,Curtis Steele,2008,JR,Memphis,12,2,50,25,0
8935,Bradley Stephens,2008,FR,Texas A&M,7,13,210,16.2,0
8936,LaRod Stephens-Howling,2008,SR,Pittsburgh,10,23,493,21.4,0
8937,Matt Stevens,2008,JR,Western Michigan,6,1,25,25,0
8938,Darryl Stonum,2008,FR,Michigan,10,1,24,24,0
8939,Troy Stoudermire,2008,FR,Minnesota,12,36,909,25.3,0
8940,Darrell Stuckey,2008,JR,Kansas,12,3,53,17.7,0
8941,Max Suter,2008,SO,Syracuse,12,26,547,21,0
8942,Ben Tate,2008,JR,Auburn,12,1,11,11,0
8943,Brandon Tate,2008,SR,North Carolina,6,11,305,27.7,0
8944,Kenny Tate,2008,FR,Maryland,11,5,67,13.4,0
8945,Jovonte Taylor,2008,JR,Hawaii,3,9,134,14.9,0
8946,Matt Taylor,2008,SR,UAB,11,1,29,29,0
8947,Ryan Taylor,2008,JR,North Carolina,10,2,18,9,0
8948,Alexander Teich,2008,FR,Navy,5,2,22,11,0
8949,Courtney Tennial,2008,SR,Tulsa,10,2,35,17.5,0
8950,Marcus Thigpen,2008,SR,Indiana,12,38,853,22.4,0
8951,Jay Thomas,2008,JR,Minnesota,9,8,151,18.9,0
8952,Lamaar Thomas,2008,FR,Ohio State,8,11,243,22.1,0
8953,Mike Thomas,2008,SR,Arizona,12,12,251,20.9,0
8954,Mike Thomas,2008,SO,Akron,12,1,14,14,0
8955,Brandon Thompkins,2008,JR,Arkansas State,10,15,296,19.7,0
8956,Syd'Quan Thompson,2008,JR,California,12,1,15,15,0
8957,Damian Thornton,2008,SO,Duke,5,1,9,9,0
8958,Walter Thurmond III,2008,JR,Oregon,11,15,327,21.8,0
8959,Nick Tow-Arnett,2008,JR,Minnesota,7,1,7,7,0
8960,Morgan Trent,2008,SR,Michigan,12,1,21,21,0
8961,Oderick Turner,2008,JR,Pittsburgh,10,1,9,9,0
8962,Joe Tuzze,2008,JR,Akron,7,3,37,12.3,0
8963,Keithen Valentine,2008,JR,Kansas State,5,2,33,16.5,0
8964,Tru Vaughns,2008,SR,Missouri,9,3,67,22.3,0
8965,Brandon Walker-Roby,2008,SR,Indiana,10,13,180,13.8,0
8966,Jamar Wall,2008,JR,Texas Tech,12,17,422,24.8,0
8967,A.J. Wallace,2008,JR,Penn State,9,6,119,19.8,0
8968,Johnathan Warzeka,2008,FR,Air Force,6,2,39,19.5,0
8969,Andre Watson,2008,JR,Southern Mississippi,12,1,12,12,0
8970,Chris Wellington,2008,SO,Nevada,12,11,172,15.6,0
8971,Maurice Wells,2008,SR,Ohio State,10,3,53,17.7,0
8972,Mekell Wesley,2008,JR,San Diego State,9,20,407,20.4,0
8973,Brandon West,2008,JR,Western Michigan,11,27,621,23,0
8974,Corey White,2008,FR,Idaho,7,3,56,18.7,0
8975,Shun White,2008,SR,Navy,12,3,39,13,0
8976,A.J. Whitmore,2008,SO,Tulsa,12,1,15,15,0
8977,Otis Wiley,2008,SR,Michigan State,11,1,3,3,0
8978,Aaron Williams,2008,FR,Akron,10,1,13,13,0
8979,Aaron Williams,2008,FR,Texas,10,1,26,26,0
8980,Benjamin Williams,2008,SR,South Florida,11,2,30,15,0
8981,Breyon Williams,2008,SR,Idaho,10,7,125,17.9,0
8982,Bryan Williams,2008,SR,Akron,12,21,609,29,0
8983,Derrick Williams,2008,SR,Penn State,12,18,486,27,2
8984,Doug Williams,2008,SR,Akron,12,1,4,4,0
8985,Earnest Williams,2008,SR,Memphis,11,4,45,11.3,0
8986,Jon Williams,2008,SO,East Carolina,7,7,129,18.4,0
8987,Keiland Williams,2008,JR,Louisiana State,12,13,290,22.3,0
8988,Khymest Williams,2008,SO,UCF,11,10,243,24.3,0
8989,Kyle Williams,2008,JR,Arizona State,11,27,630,23.3,0
8990,Malcolm Williams,2008,FR,Texas,9,4,80,20,0
8991,Roger Williams,2008,JR,Bowling Green State,7,9,129,14.3,0
8992,Stephen Willis,2008,SR,Western Kentucky,10,13,304,23.4,0
8993,Theo Wilson,2008,JR,South Florida,6,1,16,16,0
8994,Aaron Winchester,2008,FR,Western Michigan,11,15,379,25.3,0
8995,Aundre Wright,2008,FR,Pittsburgh,10,24,511,21.3,0
8996,Chris Wright,2008,JR,Bowling Green State,9,1,25,25,0
8997,William Wright,2008,FR,Arizona,6,7,109,15.6,0
8998,Bryson Carl,2008,JR,Army,10,3,31,10.3,0
8999,Jameson Carter,2008,SO,Army,12,26,542,20.8,0
9000,Mickey Dollens,2008,SO,SMU,2,1,7,7,0
9001,Jeramy Goodson,2008,JR,Rice,10,5,94,18.8,0
9002,John Haley,2008,JR,Temple,12,1,6,6,0
9003,Jessie Henderson,2008,SR,SMU,12,48,1056,22,0
9004,Chris Jammer,2008,FR,Rice,12,10,179,17.9,0
9005,Marcus Knox,2008,JR,Rice,6,1,4,4,0
9006,Demyron Martin,2008,SR,SMU,11,6,110,18.3,0
9007,Jordan Martin,2008,JR,Temple,5,2,22,11,0
9008,Andrew McKinney,2008,SR,SMU,12,1,13,13,0
9009,Patrick Mealy,2008,SO,Army,6,12,291,24.3,0
9010,James Nixon,2008,FR,Temple,9,2,52,26,0
9011,Emmanuel Sanders,2008,JR,SMU,10,1,0,0,0
9012,Carlo Sandiego,2008,SR,Army,7,6,105,17.5,0
9013,Jamal Schulters,2008,SO,Temple,12,12,356,29.7,1
9014,Travis Shelton,2008,SR,Temple,11,23,720,31.3,1
9015,Ja'Corey Shepherd,2008,SR,Rice,12,40,863,21.6,0
9016,Tahir Whitehead,2008,FR,Temple,6,2,15,7.5,0
9017,Josh Allen,2008,SR,Vanderbilt,10,6,125,20.8,0
9018,Kazeem Alli,2008,JR,Cincinnati,10,1,17,17,0
9019,Mikail Baker,2008,JR,Baylor,11,30,758,25.3,1
9020,Doug Baldwin,2008,SO,Stanford,12,1,25,25,0
9021,Gonzalo Barinaga,2008,SR,Ball State,4,1,17,17,0
9022,Allen Bell,2008,SR,Iowa State,9,4,91,22.8,0
9023,Travis Benjamin,2008,FR,Miami (FL),10,21,477,22.7,0
9024,Malcolm Beyah,2008,FR,Middle Tennessee State,12,7,142,20.3,0
9025,Steve Brouse,2008,SR,Connecticut,4,3,20,6.7,0
9026,Andre Brown,2008,SR,North Carolina State,12,1,13,13,0
9027,Antonio Brown,2008,SO,Central Michigan,12,34,716,21.1,0
9028,Devon Brown,2008,SO,Wake Forest,10,14,307,21.9,0
9029,Aaron Bryant,2008,SR,Connecticut,5,1,3,3,0
9030,Donald Buckram,2008,SO,UTEP,10,10,170,17,0
9031,Darius Butler,2008,SR,Connecticut,9,20,471,23.6,0
